"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate"
"Both Sexes","All Races","South Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2007","P","17945","."
"Both Sexes","All Races","South Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2008","P","18175","."
"Both Sexes","All Races","South Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2009","P","17997","."
"Both Sexes","All Races","South Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2010","P","18004","."
"Both Sexes","All Races","South Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2011","P","17959","."
"Both Sexes","All Races","South Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2012","P","17785","."
"Both Sexes","All Races","South Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2013","P","17688","."
"Both Sexes","All Races","South Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2014","P","17349","."
"Both Sexes","All Races","South Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2015","P","17177","."
"Both Sexes","All Races","South Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2016","P","17242","."
"Both Sexes","All Races","South Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2017","P","17151","."
"Both Sexes","All Races","South Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","","45","331347","13.58"
"Both Sexes","All Races","Tennessee","Both","80-84 yrs","1999","2017","Suicide Injury","1999","14","93467","14.98"
"Both Sexes","All Races","Tennessee","Both","80-84 yrs","1999","2017","Suicide Injury","2000","19","94985","20"
"Both Sexes","All Races","Tennessee","Both","80-84 yrs","1999","2017","Suicide Injury","2001","21","97172","21.61"
"Both Sexes","All Races","Tennessee","Both","80-84 yrs","1999","2017","Suicide Injury","2002","24","100066","23.98"
"Both Sexes","All Races","Tennessee","Both","80-84 yrs","1999","2017","Suicide Injury","2003","18","102298","17.6"
"Both Sexes","All Races","Tennessee","Both","80-84 yrs","1999","2017","Suicide Injury","2004","17","104588","16.25"
"Both Sexes","All Races","Tennessee","Both","80-84 yrs","1999","2017","Suicide Injury","2005","23","106671","21.56"
"Both Sexes","All Races","Tennessee","Both","80-84 yrs","1999","2017","Suicide Injury","2006","25","108412","23.06"
"Both Sexes","All Races","Tennessee","Both","80-84 yrs","1999","2017","Suicide Injury","2007","19","109192","17.4"
"Both Sexes","All Races","Tennessee","Both","80-84 yrs","1999","2017","Suicide Injury","2008","20","110739","18.06"
"Both Sexes","All Races","Tennessee","Both","80-84 yrs","1999","2017","Suicide Injury","2009","21","110844","18.95"
"Both Sexes","All Races","Tennessee","Both","80-84 yrs","1999","2017","Suicide Injury","2010","20","111986","17.86"
"Both Sexes","All Races","Tennessee","Both","80-84 yrs","1999","2017","Suicide Injury","2011","20","113763","17.58"
"Both Sexes","All Races","Tennessee","Both","80-84 yrs","1999","2017","Suicide Injury","2012","26","115013","22.61"
"Both Sexes","All Races","Tennessee","Both","80-84 yrs","1999","2017","Suicide Injury","2013","23","115616","19.89"
"Both Sexes","All Races","Tennessee","Both","80-84 yrs","1999","2017","Suicide Injury","2014","22","116525","18.88"
"Both Sexes","All Races","Tennessee","Both","80-84 yrs","1999","2017","Suicide Injury","2015","35","118235","29.6"
"Both Sexes","All Races","Tennessee","Both","80-84 yrs","1999","2017","Suicide Injury","2016","22","120836","18.21"
"Both Sexes","All Races","Tennessee","Both","80-84 yrs","1999","2017","Suicide Injury","2017","28","122658","22.83"
"Both Sexes","All Races","Tennessee","Both","80-84 yrs","1999","2017","Suicide Injury","","417","2073066","20.12"
"Both Sexes","All Races","Texas","Both","80-84 yrs","1999","2017","Suicide Injury","1999","47","266005","17.67"
"Both Sexes","All Races","Texas","Both","80-84 yrs","1999","2017","Suicide Injury","2000","52","270848","19.2"
"Both Sexes","All Races","Texas","Both","80-84 yrs","1999","2017","Suicide Injury","2001","55","280646","19.6"
"Both Sexes","All Races","Texas","Both","80-84 yrs","1999","2017","Suicide Injury","2002","73","292483","24.96"
"Both Sexes","All Races","Texas","Both","80-84 yrs","1999","2017","Suicide Injury","2003","51","301753","16.9"
"Both Sexes","All Races","Texas","Both","80-84 yrs","1999","2017","Suicide Injury","2004","68","313306","21.7"
"Both Sexes","All Races","Texas","Both","80-84 yrs","1999","2017","Suicide Injury","2005","49","320860","15.27"
"Both Sexes","All Races","Texas","Both","80-84 yrs","1999","2017","Suicide Injury","2006","47","329789","14.25"
"Both Sexes","All Races","Texas","Both","80-84 yrs","1999","2017","Suicide Injury","2007","43","334631","12.85"
"Both Sexes","All Races","Texas","Both","80-84 yrs","1999","2017","Suicide Injury","2008","59","338651","17.42"
"Both Sexes","All Races","Texas","Both","80-84 yrs","1999","2017","Suicide Injury","2009","54","342362","15.77"
"Both Sexes","All Races","Texas","Both","80-84 yrs","1999","2017","Suicide Injury","2010","62","347246","17.85"
"Both Sexes","All Races","Texas","Both","80-84 yrs","1999","2017","Suicide Injury","2011","65","355645","18.28"
"Both Sexes","All Races","Texas","Both","80-84 yrs","1999","2017","Suicide Injury","2012","89","361760","24.6"
"Both Sexes","All Races","Texas","Both","80-84 yrs","1999","2017","Suicide Injury","2013","56","366436","15.28"
"Both Sexes","All Races","Texas","Both","80-84 yrs","1999","2017","Suicide Injury","2014","71","372043","19.08"
"Both Sexes","All Races","Texas","Both","80-84 yrs","1999","2017","Suicide Injury","2015","64","379913","16.85"
"Both Sexes","All Races","Texas","Both","80-84 yrs","1999","2017","Suicide Injury","2016","77","388409","19.82"
"Both Sexes","All Races","Texas","Both","80-84 yrs","1999","2017","Suicide Injury","2017","64","397150","16.11"
"Both Sexes","All Races","Texas","Both","80-84 yrs","1999","2017","Suicide Injury","","1146","6359936","18.02"
"Both Sexes","All Races","Utah","Both","80-84 yrs","1999","2017","Suicide Injury","1999","P","26586","."
"Both Sexes","All Races","Utah","Both","80-84 yrs","1999","2017","Suicide Injury","2000","P","27505","."
"Both Sexes","All Races","Utah","Both","80-84 yrs","1999","2017","Suicide Injury","2001","P","28368","."
"Both Sexes","All Races","Utah","Both","80-84 yrs","1999","2017","Suicide Injury","2002","P","29213","."
"Both Sexes","All Races","Utah","Both","80-84 yrs","1999","2017","Suicide Injury","2003","P","29686","."
"Both Sexes","All Races","Utah","Both","80-84 yrs","1999","2017","Suicide Injury","2004","P","30454","."
"Both Sexes","All Races","Utah","Both","80-84 yrs","1999","2017","Suicide Injury","2005","P","31446","."
"Both Sexes","All Races","Utah","Both","80-84 yrs","1999","2017","Suicide Injury","2006","P","32209","."
"Both Sexes","All Races","Utah","Both","80-84 yrs","1999","2017","Suicide Injury","2007","P","32682","."
"Both Sexes","All Races","Utah","Both","80-84 yrs","1999","2017","Suicide Injury","2008","P","33131","."
"Both Sexes","All Races","Utah","Both","80-84 yrs","1999","2017","Suicide Injury","2009","P","33948","."
"Both Sexes","All Races","Utah","Both","80-84 yrs","1999","2017","Suicide Injury","2010","P","34412","."
"Both Sexes","All Races","Utah","Both","80-84 yrs","1999","2017","Suicide Injury","2011","12","35069","34.22"
"Both Sexes","All Races","Utah","Both","80-84 yrs","1999","2017","Suicide Injury","2012","P","35536","."
"Both Sexes","All Races","Utah","Both","80-84 yrs","1999","2017","Suicide Injury","2013","P","35967","."
"Both Sexes","All Races","Utah","Both","80-84 yrs","1999","2017","Suicide Injury","2014","15","36409","41.2"
"Both Sexes","All Races","Utah","Both","80-84 yrs","1999","2017","Suicide Injury","2015","10","37112","26.95"
"Both Sexes","All Races","Utah","Both","80-84 yrs","1999","2017","Suicide Injury","2016","16","38085","42.01"
"Both Sexes","All Races","Utah","Both","80-84 yrs","1999","2017","Suicide Injury","2017","P","39288","."
"Both Sexes","All Races","Utah","Both","80-84 yrs","1999","2017","Suicide Injury","","136","627106","21.69"
"Both Sexes","All Races","Vermont","Both","80-84 yrs","1999","2017","Suicide Injury","1999","P","10743","."
"Both Sexes","All Races","Vermont","Both","80-84 yrs","1999","2017","Suicide Injury","2000","P","11003","."
"Both Sexes","All Races","Vermont","Both","80-84 yrs","1999","2017","Suicide Injury","2001","P","11294","."
"Both Sexes","All Races","Vermont","Both","80-84 yrs","1999","2017","Suicide Injury","2002","P","11574","."
"Both Sexes","All Races","Vermont","Both","80-84 yrs","1999","2017","Suicide Injury","2003","P","11737","."
"Both Sexes","All Races","Vermont","Both","80-84 yrs","1999","2017","Suicide Injury","2004","P","12106","."
"Both Sexes","All Races","Vermont","Both","80-84 yrs","1999","2017","Suicide Injury","2005","P","12369","."
"Both Sexes","All Races","Vermont","Both","80-84 yrs","1999","2017","Suicide Injury","2006","P","12573","."
"Both Sexes","All Races","Vermont","Both","80-84 yrs","1999","2017","Suicide Injury","2007","P","12814","."
"Both Sexes","All Races","Vermont","Both","80-84 yrs","1999","2017","Suicide Injury","2008","P","12831","."
"Both Sexes","All Races","Vermont","Both","80-84 yrs","1999","2017","Suicide Injury","2009","P","12698","."
"Both Sexes","All Races","Vermont","Both","80-84 yrs","1999","2017","Suicide Injury","2010","P","12783","."
"Both Sexes","All Races","Vermont","Both","80-84 yrs","1999","2017","Suicide Injury","2011","P","12796","."
"Both Sexes","All Races","Vermont","Both","80-84 yrs","1999","2017","Suicide Injury","2012","P","12732","."
"Both Sexes","All Races","Vermont","Both","80-84 yrs","1999","2017","Suicide Injury","2013","P","12647","."
"Both Sexes","All Races","Vermont","Both","80-84 yrs","1999","2017","Suicide Injury","2014","P","12542","."
"Both Sexes","All Races","Vermont","Both","80-84 yrs","1999","2017","Suicide Injury","2015","P","12552","."
"Both Sexes","All Races","Vermont","Both","80-84 yrs","1999","2017","Suicide Injury","2016","P","12627","."
"Both Sexes","All Races","Vermont","Both","80-84 yrs","1999","2017","Suicide Injury","2017","P","12786","."
"Both Sexes","All Races","Vermont","Both","80-84 yrs","1999","2017","Suicide Injury","","51","233207","21.87"
"Both Sexes","All Races","Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","1999","12","103867","11.55"
"Both Sexes","All Races","Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2000","20","107493","18.61"
"Both Sexes","All Races","Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2001","17","111972","15.18"
"Both Sexes","All Races","Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2002","22","116763","18.84"
"Both Sexes","All Races","Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2003","26","119671","21.73"
"Both Sexes","All Races","Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2004","24","123023","19.51"
"Both Sexes","All Races","Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2005","24","125851","19.07"
"Both Sexes","All Races","Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2006","22","127371","17.27"
"Both Sexes","All Races","Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2007","27","128016","21.09"
"Both Sexes","All Races","Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2008","23","129704","17.73"
"Both Sexes","All Races","Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2009","14","129844","10.78"
"Both Sexes","All Races","Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2010","17","130801","13"
"Both Sexes","All Races","Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2011","33","132436","24.92"
"Both Sexes","All Races","Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2012","35","133447","26.23"
"Both Sexes","All Races","Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2013","20","134557","14.86"
"Both Sexes","All Races","Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2014","25","135599","18.44"
"Both Sexes","All Races","Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2015","26","137573","18.9"
"Both Sexes","All Races","Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2016","27","140626","19.2"
"Both Sexes","All Races","Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2017","33","143970","22.92"
"Both Sexes","All Races","Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","","447","2412584","18.53"
"Both Sexes","All Races","Washington","Both","80-84 yrs","1999","2017","Suicide Injury","1999","33","96607","34.16"
"Both Sexes","All Races","Washington","Both","80-84 yrs","1999","2017","Suicide Injury","2000","26","99067","26.24"
"Both Sexes","All Races","Washington","Both","80-84 yrs","1999","2017","Suicide Injury","2001","26","102897","25.27"
"Both Sexes","All Races","Washington","Both","80-84 yrs","1999","2017","Suicide Injury","2002","38","106315","35.74"
"Both Sexes","All Races","Washington","Both","80-84 yrs","1999","2017","Suicide Injury","2003","27","107914","25.02"
"Both Sexes","All Races","Washington","Both","80-84 yrs","1999","2017","Suicide Injury","2004","28","110361","25.37"
"Both Sexes","All Races","Washington","Both","80-84 yrs","1999","2017","Suicide Injury","2005","28","111484","25.12"
"Both Sexes","All Races","Washington","Both","80-84 yrs","1999","2017","Suicide Injury","2006","22","112153","19.62"
"Both Sexes","All Races","Washington","Both","80-84 yrs","1999","2017","Suicide Injury","2007","30","111930","26.8"
"Both Sexes","All Races","Washington","Both","80-84 yrs","1999","2017","Suicide Injury","2008","22","111080","19.81"
"Both Sexes","All Races","Washington","Both","80-84 yrs","1999","2017","Suicide Injury","2009","19","110948","17.13"
"Both Sexes","All Races","Washington","Both","80-84 yrs","1999","2017","Suicide Injury","2010","24","111118","21.6"
"Both Sexes","All Races","Washington","Both","80-84 yrs","1999","2017","Suicide Injury","2011","28","112102","24.98"
"Both Sexes","All Races","Washington","Both","80-84 yrs","1999","2017","Suicide Injury","2012","31","112233","27.62"
"Both Sexes","All Races","Washington","Both","80-84 yrs","1999","2017","Suicide Injury","2013","26","112246","23.16"
"Both Sexes","All Races","Washington","Both","80-84 yrs","1999","2017","Suicide Injury","2014","17","112491","15.11"
"Both Sexes","All Races","Washington","Both","80-84 yrs","1999","2017","Suicide Injury","2015","30","113771","26.37"
"Both Sexes","All Races","Washington","Both","80-84 yrs","1999","2017","Suicide Injury","2016","20","115598","17.3"
"Both Sexes","All Races","Washington","Both","80-84 yrs","1999","2017","Suicide Injury","2017","27","118584","22.77"
"Both Sexes","All Races","Washington","Both","80-84 yrs","1999","2017","Suicide Injury","","502","2088899","24.03"
"Both Sexes","All Races","West Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","1999","P","37793","."
"Both Sexes","All Races","West Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2000","P","38098","."
"Both Sexes","All Races","West Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2001","14","38582","36.29"
"Both Sexes","All Races","West Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2002","P","39663","."
"Both Sexes","All Races","West Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2003","P","40242","."
"Both Sexes","All Races","West Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2004","11","41085","26.77"
"Both Sexes","All Races","West Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2005","10","41836","23.9"
"Both Sexes","All Races","West Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2006","P","42351","."
"Both Sexes","All Races","West Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2007","13","42779","30.39"
"Both Sexes","All Races","West Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2008","P","43628","."
"Both Sexes","All Races","West Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2009","P","43126","."
"Both Sexes","All Races","West Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2010","P","43244","."
"Both Sexes","All Races","West Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2011","P","42737","."
"Both Sexes","All Races","West Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2012","P","41938","."
"Both Sexes","All Races","West Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2013","P","40999","."
"Both Sexes","All Races","West Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2014","P","40399","."
"Both Sexes","All Races","West Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2015","P","40403","."
"Both Sexes","All Races","West Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2016","P","40767","."
"Both Sexes","All Races","West Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","2017","P","41460","."
"Both Sexes","All Races","West Virginia","Both","80-84 yrs","1999","2017","Suicide Injury","","151","781130","19.33"
"Both Sexes","All Races","Wisconsin","Both","80-84 yrs","1999","2017","Suicide Injury","1999","16","104704","15.28"
"Both Sexes","All Races","Wisconsin","Both","80-84 yrs","1999","2017","Suicide Injury","2000","P","105679","."
"Both Sexes","All Races","Wisconsin","Both","80-84 yrs","1999","2017","Suicide Injury","2001","18","107607","16.73"
"Both Sexes","All Races","Wisconsin","Both","80-84 yrs","1999","2017","Suicide Injury","2002","14","109692","12.76"
"Both Sexes","All Races","Wisconsin","Both","80-84 yrs","1999","2017","Suicide Injury","2003","13","111138","11.7"
"Both Sexes","All Races","Wisconsin","Both","80-84 yrs","1999","2017","Suicide Injury","2004","P","112876","."
"Both Sexes","All Races","Wisconsin","Both","80-84 yrs","1999","2017","Suicide Injury","2005","18","114483","15.72"
"Both Sexes","All Races","Wisconsin","Both","80-84 yrs","1999","2017","Suicide Injury","2006","14","114663","12.21"
"Both Sexes","All Races","Wisconsin","Both","80-84 yrs","1999","2017","Suicide Injury","2007","12","115786","10.36"
"Both Sexes","All Races","Wisconsin","Both","80-84 yrs","1999","2017","Suicide Injury","2008","11","116703","9.43"
"Both Sexes","All Races","Wisconsin","Both","80-84 yrs","1999","2017","Suicide Injury","2009","17","116685","14.57"
"Both Sexes","All Races","Wisconsin","Both","80-84 yrs","1999","2017","Suicide Injury","2010","17","117110","14.52"
"Both Sexes","All Races","Wisconsin","Both","80-84 yrs","1999","2017","Suicide Injury","2011","14","117314","11.93"
"Both Sexes","All Races","Wisconsin","Both","80-84 yrs","1999","2017","Suicide Injury","2012","15","116253","12.9"
"Both Sexes","All Races","Wisconsin","Both","80-84 yrs","1999","2017","Suicide Injury","2013","25","114444","21.84"
"Both Sexes","All Races","Wisconsin","Both","80-84 yrs","1999","2017","Suicide Injury","2014","16","112360","14.24"
"Both Sexes","All Races","Wisconsin","Both","80-84 yrs","1999","2017","Suicide Injury","2015","17","111618","15.23"
"Both Sexes","All Races","Wisconsin","Both","80-84 yrs","1999","2017","Suicide Injury","2016","16","112104","14.27"
"Both Sexes","All Races","Wisconsin","Both","80-84 yrs","1999","2017","Suicide Injury","2017","16","113509","14.1"
"Both Sexes","All Races","Wisconsin","Both","80-84 yrs","1999","2017","Suicide Injury","","287","2144728","13.38"
"Both Sexes","All Races","Wyoming","Both","80-84 yrs","1999","2017","Suicide Injury","1999","P","7649","."
"Both Sexes","All Races","Wyoming","Both","80-84 yrs","1999","2017","Suicide Injury","2000","P","7879","."
"Both Sexes","All Races","Wyoming","Both","80-84 yrs","1999","2017","Suicide Injury","2001","P","8068","."
"Both Sexes","All Races","Wyoming","Both","80-84 yrs","1999","2017","Suicide Injury","2002","P","8283","."
"Both Sexes","All Races","Wyoming","Both","80-84 yrs","1999","2017","Suicide Injury","2003","P","8596","."
"Both Sexes","All Races","Wyoming","Both","80-84 yrs","1999","2017","Suicide Injury","2004","P","8857","."
"Both Sexes","All Races","Wyoming","Both","80-84 yrs","1999","2017","Suicide Injury","2005","P","8932","."
"Both Sexes","All Races","Wyoming","Both","80-84 yrs","1999","2017","Suicide Injury","2006","P","8919","."
"Both Sexes","All Races","Wyoming","Both","80-84 yrs","1999","2017","Suicide Injury","2007","P","9013","."
"Both Sexes","All Races","Wyoming","Both","80-84 yrs","1999","2017","Suicide Injury","2008","P","9103","."
"Both Sexes","All Races","Wyoming","Both","80-84 yrs","1999","2017","Suicide Injury","2009","P","9340","."
"Both Sexes","All Races","Wyoming","Both","80-84 yrs","1999","2017","Suicide Injury","2010","P","9450","."
"Both Sexes","All Races","Wyoming","Both","80-84 yrs","1999","2017","Suicide Injury","2011","P","9610","."
"Both Sexes","All Races","Wyoming","Both","80-84 yrs","1999","2017","Suicide Injury","2012","P","9818","."
"Both Sexes","All Races","Wyoming","Both","80-84 yrs","1999","2017","Suicide Injury","2013","P","9619","."
"Both Sexes","All Races","Wyoming","Both","80-84 yrs","1999","2017","Suicide Injury","2014","P","9545","."
"Both Sexes","All Races","Wyoming","Both","80-84 yrs","1999","2017","Suicide Injury","2015","P","9618","."
"Both Sexes","All Races","Wyoming","Both","80-84 yrs","1999","2017","Suicide Injury","2016","P","9699","."
"Both Sexes","All Races","Wyoming","Both","80-84 yrs","1999","2017","Suicide Injury","2017","P","9913","."
"Both Sexes","All Races","Wyoming","Both","80-84 yrs","1999","2017","Suicide Injury","","74","171911","43.05"
"Both Sexes","All Races","Alabama","Both","85+ yrs","1999","2017","Suicide Injury","1999","P","65953","."
"Both Sexes","All Races","Alabama","Both","85+ yrs","1999","2017","Suicide Injury","2000","15","68023","22.05"
"Both Sexes","All Races","Alabama","Both","85+ yrs","1999","2017","Suicide Injury","2001","13","66936","19.42"
"Both Sexes","All Races","Alabama","Both","85+ yrs","1999","2017","Suicide Injury","2002","11","66424","16.56"
"Both Sexes","All Races","Alabama","Both","85+ yrs","1999","2017","Suicide Injury","2003","P","65567","."
"Both Sexes","All Races","Alabama","Both","85+ yrs","1999","2017","Suicide Injury","2004","P","65503","."
"Both Sexes","All Races","Alabama","Both","85+ yrs","1999","2017","Suicide Injury","2005","15","67390","22.26"
"Both Sexes","All Races","Alabama","Both","85+ yrs","1999","2017","Suicide Injury","2006","12","69278","17.32"
"Both Sexes","All Races","Alabama","Both","85+ yrs","1999","2017","Suicide Injury","2007","12","70918","16.92"
"Both Sexes","All Races","Alabama","Both","85+ yrs","1999","2017","Suicide Injury","2008","10","72594","13.78"
"Both Sexes","All Races","Alabama","Both","85+ yrs","1999","2017","Suicide Injury","2009","18","74324","24.22"
"Both Sexes","All Races","Alabama","Both","85+ yrs","1999","2017","Suicide Injury","2010","14","75715","18.49"
"Both Sexes","All Races","Alabama","Both","85+ yrs","1999","2017","Suicide Injury","2011","P","77906","."
"Both Sexes","All Races","Alabama","Both","85+ yrs","1999","2017","Suicide Injury","2012","10","80188","12.47"
"Both Sexes","All Races","Alabama","Both","85+ yrs","1999","2017","Suicide Injury","2013","18","81790","22.01"
"Both Sexes","All Races","Alabama","Both","85+ yrs","1999","2017","Suicide Injury","2014","15","83741","17.91"
"Both Sexes","All Races","Alabama","Both","85+ yrs","1999","2017","Suicide Injury","2015","23","85465","26.91"
"Both Sexes","All Races","Alabama","Both","85+ yrs","1999","2017","Suicide Injury","2016","17","86919","19.56"
"Both Sexes","All Races","Alabama","Both","85+ yrs","1999","2017","Suicide Injury","2017","17","88179","19.28"
"Both Sexes","All Races","Alabama","Both","85+ yrs","1999","2017","Suicide Injury","","253","1412813","17.91"
"Both Sexes","All Races","Alaska","Both","85+ yrs","1999","2017","Suicide Injury","1999","P","2461","."
"Both Sexes","All Races","Alaska","Both","85+ yrs","1999","2017","Suicide Injury","2000","P","2685","."
"Both Sexes","All Races","Alaska","Both","85+ yrs","1999","2017","Suicide Injury","2001","P","2839","."
"Both Sexes","All Races","Alaska","Both","85+ yrs","1999","2017","Suicide Injury","2002","P","2985","."
"Both Sexes","All Races","Alaska","Both","85+ yrs","1999","2017","Suicide Injury","2003","P","3164","."
"Both Sexes","All Races","Alaska","Both","85+ yrs","1999","2017","Suicide Injury","2004","P","3318","."
"Both Sexes","All Races","Alaska","Both","85+ yrs","1999","2017","Suicide Injury","2005","P","3613","."
"Both Sexes","All Races","Alaska","Both","85+ yrs","1999","2017","Suicide Injury","2006","P","3870","."
"Both Sexes","All Races","Alaska","Both","85+ yrs","1999","2017","Suicide Injury","2007","P","4005","."
"Both Sexes","All Races","Alaska","Both","85+ yrs","1999","2017","Suicide Injury","2008","P","4285","."
"Both Sexes","All Races","Alaska","Both","85+ yrs","1999","2017","Suicide Injury","2009","P","4508","."
"Both Sexes","All Races","Alaska","Both","85+ yrs","1999","2017","Suicide Injury","2010","P","4711","."
"Both Sexes","All Races","Alaska","Both","85+ yrs","1999","2017","Suicide Injury","2011","P","4973","."
"Both Sexes","All Races","Alaska","Both","85+ yrs","1999","2017","Suicide Injury","2012","P","5167","."
"Both Sexes","All Races","Alaska","Both","85+ yrs","1999","2017","Suicide Injury","2013","P","5448","."
"Both Sexes","All Races","Alaska","Both","85+ yrs","1999","2017","Suicide Injury","2014","P","5761","."
"Both Sexes","All Races","Alaska","Both","85+ yrs","1999","2017","Suicide Injury","2015","P","6045","."
"Both Sexes","All Races","Alaska","Both","85+ yrs","1999","2017","Suicide Injury","2016","P","6316","."
"Both Sexes","All Races","Alaska","Both","85+ yrs","1999","2017","Suicide Injury","2017","P","6554","."
"Both Sexes","All Races","Alaska","Both","85+ yrs","1999","2017","Suicide Injury","","27","82708","32.64"
"Both Sexes","All Races","Arizona","Both","85+ yrs","1999","2017","Suicide Injury","1999","26","66200","39.27"
"Both Sexes","All Races","Arizona","Both","85+ yrs","1999","2017","Suicide Injury","2000","27","69601","38.79"
"Both Sexes","All Races","Arizona","Both","85+ yrs","1999","2017","Suicide Injury","2001","16","70994","22.54"
"Both Sexes","All Races","Arizona","Both","85+ yrs","1999","2017","Suicide Injury","2002","25","72605","34.43"
"Both Sexes","All Races","Arizona","Both","85+ yrs","1999","2017","Suicide Injury","2003","27","75704","35.67"
"Both Sexes","All Races","Arizona","Both","85+ yrs","1999","2017","Suicide Injury","2004","23","78197","29.41"
"Both Sexes","All Races","Arizona","Both","85+ yrs","1999","2017","Suicide Injury","2005","27","82184","32.85"
"Both Sexes","All Races","Arizona","Both","85+ yrs","1999","2017","Suicide Injury","2006","39","86787","44.94"
"Both Sexes","All Races","Arizona","Both","85+ yrs","1999","2017","Suicide Injury","2007","20","91210","21.93"
"Both Sexes","All Races","Arizona","Both","85+ yrs","1999","2017","Suicide Injury","2008","30","94831","31.64"
"Both Sexes","All Races","Arizona","Both","85+ yrs","1999","2017","Suicide Injury","2009","31","99851","31.05"
"Both Sexes","All Races","Arizona","Both","85+ yrs","1999","2017","Suicide Injury","2010","30","103500","28.99"
"Both Sexes","All Races","Arizona","Both","85+ yrs","1999","2017","Suicide Injury","2011","36","109208","32.96"
"Both Sexes","All Races","Arizona","Both","85+ yrs","1999","2017","Suicide Injury","2012","32","113777","28.13"
"Both Sexes","All Races","Arizona","Both","85+ yrs","1999","2017","Suicide Injury","2013","32","117960","27.13"
"Both Sexes","All Races","Arizona","Both","85+ yrs","1999","2017","Suicide Injury","2014","37","122994","30.08"
"Both Sexes","All Races","Arizona","Both","85+ yrs","1999","2017","Suicide Injury","2015","36","129004","27.91"
"Both Sexes","All Races","Arizona","Both","85+ yrs","1999","2017","Suicide Injury","2016","42","133252","31.52"
"Both Sexes","All Races","Arizona","Both","85+ yrs","1999","2017","Suicide Injury","2017","50","136727","36.57"
"Both Sexes","All Races","Arizona","Both","85+ yrs","1999","2017","Suicide Injury","","586","1854586","31.6"
"Both Sexes","All Races","Arkansas","Both","85+ yrs","1999","2017","Suicide Injury","1999","14","45862","30.53"
"Both Sexes","All Races","Arkansas","Both","85+ yrs","1999","2017","Suicide Injury","2000","14","46956","29.82"
"Both Sexes","All Races","Arkansas","Both","85+ yrs","1999","2017","Suicide Injury","2001","P","46467","."
"Both Sexes","All Races","Arkansas","Both","85+ yrs","1999","2017","Suicide Injury","2002","P","46266","."
"Both Sexes","All Races","Arkansas","Both","85+ yrs","1999","2017","Suicide Injury","2003","P","46272","."
"Both Sexes","All Races","Arkansas","Both","85+ yrs","1999","2017","Suicide Injury","2004","10","46414","21.55"
"Both Sexes","All Races","Arkansas","Both","85+ yrs","1999","2017","Suicide Injury","2005","11","47128","23.34"
