"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate"
"Males","All Races","Mississippi","Both","80-84 yrs","1999","2017","Suicide Injury","2015","P","20349","."
"Males","All Races","Mississippi","Both","80-84 yrs","1999","2017","Suicide Injury","2016","P","20911","."
"Males","All Races","Mississippi","Both","80-84 yrs","1999","2017","Suicide Injury","2017","P","21600","."
"Males","All Races","Mississippi","Both","80-84 yrs","1999","2017","Suicide Injury","","164","353551","46.39"
"Males","All Races","Missouri","Both","80-84 yrs","1999","2017","Suicide Injury","1999","12","37690","31.84"
"Males","All Races","Missouri","Both","80-84 yrs","1999","2017","Suicide Injury","2000","14","38377","36.48"
"Males","All Races","Missouri","Both","80-84 yrs","1999","2017","Suicide Injury","2001","15","39533","37.94"
"Males","All Races","Missouri","Both","80-84 yrs","1999","2017","Suicide Injury","2002","16","41066","38.96"
"Males","All Races","Missouri","Both","80-84 yrs","1999","2017","Suicide Injury","2003","21","42282","49.67"
"Males","All Races","Missouri","Both","80-84 yrs","1999","2017","Suicide Injury","2004","20","43671","45.8"
"Males","All Races","Missouri","Both","80-84 yrs","1999","2017","Suicide Injury","2005","11","44680","24.62"
"Males","All Races","Missouri","Both","80-84 yrs","1999","2017","Suicide Injury","2006","21","45588","46.06"
"Males","All Races","Missouri","Both","80-84 yrs","1999","2017","Suicide Injury","2007","23","46258","49.72"
"Males","All Races","Missouri","Both","80-84 yrs","1999","2017","Suicide Injury","2008","22","46795","47.01"
"Males","All Races","Missouri","Both","80-84 yrs","1999","2017","Suicide Injury","2009","29","47100","61.57"
"Males","All Races","Missouri","Both","80-84 yrs","1999","2017","Suicide Injury","2010","14","47180","29.67"
"Males","All Races","Missouri","Both","80-84 yrs","1999","2017","Suicide Injury","2011","16","47912","33.39"
"Males","All Races","Missouri","Both","80-84 yrs","1999","2017","Suicide Injury","2012","29","48245","60.11"
"Males","All Races","Missouri","Both","80-84 yrs","1999","2017","Suicide Injury","2013","20","48725","41.05"
"Males","All Races","Missouri","Both","80-84 yrs","1999","2017","Suicide Injury","2014","26","49083","52.97"
"Males","All Races","Missouri","Both","80-84 yrs","1999","2017","Suicide Injury","2015","25","49608","50.4"
"Males","All Races","Missouri","Both","80-84 yrs","1999","2017","Suicide Injury","2016","16","50443","31.72"
"Males","All Races","Missouri","Both","80-84 yrs","1999","2017","Suicide Injury","2017","27","50918","53.03"
"Males","All Races","Missouri","Both","80-84 yrs","1999","2017","Suicide Injury","","377","865154","43.58"
"Males","All Races","Montana","Both","80-84 yrs","1999","2017","Suicide Injury","1999","P","7054","."
"Males","All Races","Montana","Both","80-84 yrs","1999","2017","Suicide Injury","2000","P","7335","."
"Males","All Races","Montana","Both","80-84 yrs","1999","2017","Suicide Injury","2001","P","7432","."
"Males","All Races","Montana","Both","80-84 yrs","1999","2017","Suicide Injury","2002","P","7639","."
"Males","All Races","Montana","Both","80-84 yrs","1999","2017","Suicide Injury","2003","P","7739","."
"Males","All Races","Montana","Both","80-84 yrs","1999","2017","Suicide Injury","2004","P","7827","."
"Males","All Races","Montana","Both","80-84 yrs","1999","2017","Suicide Injury","2005","P","7931","."
"Males","All Races","Montana","Both","80-84 yrs","1999","2017","Suicide Injury","2006","P","8142","."
"Males","All Races","Montana","Both","80-84 yrs","1999","2017","Suicide Injury","2007","P","8184","."
"Males","All Races","Montana","Both","80-84 yrs","1999","2017","Suicide Injury","2008","P","8412","."
"Males","All Races","Montana","Both","80-84 yrs","1999","2017","Suicide Injury","2009","P","8634","."
"Males","All Races","Montana","Both","80-84 yrs","1999","2017","Suicide Injury","2010","P","8781","."
"Males","All Races","Montana","Both","80-84 yrs","1999","2017","Suicide Injury","2011","P","8846","."
"Males","All Races","Montana","Both","80-84 yrs","1999","2017","Suicide Injury","2012","P","8921","."
"Males","All Races","Montana","Both","80-84 yrs","1999","2017","Suicide Injury","2013","P","8866","."
"Males","All Races","Montana","Both","80-84 yrs","1999","2017","Suicide Injury","2014","P","8934","."
"Males","All Races","Montana","Both","80-84 yrs","1999","2017","Suicide Injury","2015","P","9115","."
"Males","All Races","Montana","Both","80-84 yrs","1999","2017","Suicide Injury","2016","P","9334","."
"Males","All Races","Montana","Both","80-84 yrs","1999","2017","Suicide Injury","2017","P","9680","."
"Males","All Races","Montana","Both","80-84 yrs","1999","2017","Suicide Injury","","110","158806","69.27"
"Males","All Races","Nebraska","Both","80-84 yrs","1999","2017","Suicide Injury","1999","P","12641","."
"Males","All Races","Nebraska","Both","80-84 yrs","1999","2017","Suicide Injury","2000","P","12791","."
"Males","All Races","Nebraska","Both","80-84 yrs","1999","2017","Suicide Injury","2001","P","13220","."
"Males","All Races","Nebraska","Both","80-84 yrs","1999","2017","Suicide Injury","2002","P","13593","."
"Males","All Races","Nebraska","Both","80-84 yrs","1999","2017","Suicide Injury","2003","P","13769","."
"Males","All Races","Nebraska","Both","80-84 yrs","1999","2017","Suicide Injury","2004","P","14254","."
"Males","All Races","Nebraska","Both","80-84 yrs","1999","2017","Suicide Injury","2005","P","14642","."
"Males","All Races","Nebraska","Both","80-84 yrs","1999","2017","Suicide Injury","2006","P","14912","."
"Males","All Races","Nebraska","Both","80-84 yrs","1999","2017","Suicide Injury","2007","P","15000","."
"Males","All Races","Nebraska","Both","80-84 yrs","1999","2017","Suicide Injury","2008","P","15274","."
"Males","All Races","Nebraska","Both","80-84 yrs","1999","2017","Suicide Injury","2009","P","15190","."
"Males","All Races","Nebraska","Both","80-84 yrs","1999","2017","Suicide Injury","2010","P","15243","."
"Males","All Races","Nebraska","Both","80-84 yrs","1999","2017","Suicide Injury","2011","P","15423","."
"Males","All Races","Nebraska","Both","80-84 yrs","1999","2017","Suicide Injury","2012","P","15552","."
"Males","All Races","Nebraska","Both","80-84 yrs","1999","2017","Suicide Injury","2013","P","15293","."
"Males","All Races","Nebraska","Both","80-84 yrs","1999","2017","Suicide Injury","2014","P","15142","."
"Males","All Races","Nebraska","Both","80-84 yrs","1999","2017","Suicide Injury","2015","P","15091","."
"Males","All Races","Nebraska","Both","80-84 yrs","1999","2017","Suicide Injury","2016","P","15099","."
"Males","All Races","Nebraska","Both","80-84 yrs","1999","2017","Suicide Injury","2017","P","15321","."
"Males","All Races","Nebraska","Both","80-84 yrs","1999","2017","Suicide Injury","","83","277450","29.92"
"Males","All Races","Nevada","Both","80-84 yrs","1999","2017","Suicide Injury","1999","14","10150","137.93"
"Males","All Races","Nevada","Both","80-84 yrs","1999","2017","Suicide Injury","2000","P","10800","."
"Males","All Races","Nevada","Both","80-84 yrs","1999","2017","Suicide Injury","2001","18","11648","154.53"
"Males","All Races","Nevada","Both","80-84 yrs","1999","2017","Suicide Injury","2002","12","12660","94.79"
"Males","All Races","Nevada","Both","80-84 yrs","1999","2017","Suicide Injury","2003","13","13468","96.53"
"Males","All Races","Nevada","Both","80-84 yrs","1999","2017","Suicide Injury","2004","15","14249","105.27"
"Males","All Races","Nevada","Both","80-84 yrs","1999","2017","Suicide Injury","2005","20","14949","133.79"
"Males","All Races","Nevada","Both","80-84 yrs","1999","2017","Suicide Injury","2006","17","15240","111.55"
"Males","All Races","Nevada","Both","80-84 yrs","1999","2017","Suicide Injury","2007","P","15691","."
"Males","All Races","Nevada","Both","80-84 yrs","1999","2017","Suicide Injury","2008","15","16057","93.42"
"Males","All Races","Nevada","Both","80-84 yrs","1999","2017","Suicide Injury","2009","21","16692","125.81"
"Males","All Races","Nevada","Both","80-84 yrs","1999","2017","Suicide Injury","2010","16","17239","92.81"
"Males","All Races","Nevada","Both","80-84 yrs","1999","2017","Suicide Injury","2011","10","18174","55.02"
"Males","All Races","Nevada","Both","80-84 yrs","1999","2017","Suicide Injury","2012","P","18944","."
"Males","All Races","Nevada","Both","80-84 yrs","1999","2017","Suicide Injury","2013","12","19556","61.36"
"Males","All Races","Nevada","Both","80-84 yrs","1999","2017","Suicide Injury","2014","14","20143","69.5"
"Males","All Races","Nevada","Both","80-84 yrs","1999","2017","Suicide Injury","2015","P","21092","."
"Males","All Races","Nevada","Both","80-84 yrs","1999","2017","Suicide Injury","2016","17","21736","78.21"
"Males","All Races","Nevada","Both","80-84 yrs","1999","2017","Suicide Injury","2017","18","22752","79.11"
"Males","All Races","Nevada","Both","80-84 yrs","1999","2017","Suicide Injury","","260","311240","83.54"
"Males","All Races","New Hampshire","Both","80-84 yrs","1999","2017","Suicide Injury","1999","P","7557","."
"Males","All Races","New Hampshire","Both","80-84 yrs","1999","2017","Suicide Injury","2000","P","7855","."
"Males","All Races","New Hampshire","Both","80-84 yrs","1999","2017","Suicide Injury","2001","P","8094","."
"Males","All Races","New Hampshire","Both","80-84 yrs","1999","2017","Suicide Injury","2002","P","8451","."
"Males","All Races","New Hampshire","Both","80-84 yrs","1999","2017","Suicide Injury","2003","P","8779","."
"Males","All Races","New Hampshire","Both","80-84 yrs","1999","2017","Suicide Injury","2004","P","8963","."
"Males","All Races","New Hampshire","Both","80-84 yrs","1999","2017","Suicide Injury","2005","P","9183","."
"Males","All Races","New Hampshire","Both","80-84 yrs","1999","2017","Suicide Injury","2006","P","9291","."
"Males","All Races","New Hampshire","Both","80-84 yrs","1999","2017","Suicide Injury","2007","P","9511","."
"Males","All Races","New Hampshire","Both","80-84 yrs","1999","2017","Suicide Injury","2008","P","9725","."
"Males","All Races","New Hampshire","Both","80-84 yrs","1999","2017","Suicide Injury","2009","P","9984","."
"Males","All Races","New Hampshire","Both","80-84 yrs","1999","2017","Suicide Injury","2010","P","10057","."
"Males","All Races","New Hampshire","Both","80-84 yrs","1999","2017","Suicide Injury","2011","P","10345","."
"Males","All Races","New Hampshire","Both","80-84 yrs","1999","2017","Suicide Injury","2012","P","10537","."
"Males","All Races","New Hampshire","Both","80-84 yrs","1999","2017","Suicide Injury","2013","P","10705","."
"Males","All Races","New Hampshire","Both","80-84 yrs","1999","2017","Suicide Injury","2014","P","10881","."
"Males","All Races","New Hampshire","Both","80-84 yrs","1999","2017","Suicide Injury","2015","P","11049","."
"Males","All Races","New Hampshire","Both","80-84 yrs","1999","2017","Suicide Injury","2016","P","11207","."
"Males","All Races","New Hampshire","Both","80-84 yrs","1999","2017","Suicide Injury","2017","P","11328","."
"Males","All Races","New Hampshire","Both","80-84 yrs","1999","2017","Suicide Injury","","76","183502","41.42"
"Males","All Races","New Jersey","Both","80-84 yrs","1999","2017","Suicide Injury","1999","20","57365","34.86"
"Males","All Races","New Jersey","Both","80-84 yrs","1999","2017","Suicide Injury","2000","P","58843","."
"Males","All Races","New Jersey","Both","80-84 yrs","1999","2017","Suicide Injury","2001","17","61383","27.69"
"Males","All Races","New Jersey","Both","80-84 yrs","1999","2017","Suicide Injury","2002","19","63423","29.96"
"Males","All Races","New Jersey","Both","80-84 yrs","1999","2017","Suicide Injury","2003","14","64511","21.7"
"Males","All Races","New Jersey","Both","80-84 yrs","1999","2017","Suicide Injury","2004","14","66209","21.15"
"Males","All Races","New Jersey","Both","80-84 yrs","1999","2017","Suicide Injury","2005","13","66867","19.44"
"Males","All Races","New Jersey","Both","80-84 yrs","1999","2017","Suicide Injury","2006","17","67275","25.27"
"Males","All Races","New Jersey","Both","80-84 yrs","1999","2017","Suicide Injury","2007","11","67949","16.19"
"Males","All Races","New Jersey","Both","80-84 yrs","1999","2017","Suicide Injury","2008","19","68695","27.66"
"Males","All Races","New Jersey","Both","80-84 yrs","1999","2017","Suicide Injury","2009","12","69018","17.39"
"Males","All Races","New Jersey","Both","80-84 yrs","1999","2017","Suicide Injury","2010","24","69529","34.52"
"Males","All Races","New Jersey","Both","80-84 yrs","1999","2017","Suicide Injury","2011","21","69687","30.13"
"Males","All Races","New Jersey","Both","80-84 yrs","1999","2017","Suicide Injury","2012","11","69484","15.83"
"Males","All Races","New Jersey","Both","80-84 yrs","1999","2017","Suicide Injury","2013","18","68664","26.21"
"Males","All Races","New Jersey","Both","80-84 yrs","1999","2017","Suicide Injury","2014","17","68083","24.97"
"Males","All Races","New Jersey","Both","80-84 yrs","1999","2017","Suicide Injury","2015","12","67703","17.72"
"Males","All Races","New Jersey","Both","80-84 yrs","1999","2017","Suicide Injury","2016","11","68225","16.12"
"Males","All Races","New Jersey","Both","80-84 yrs","1999","2017","Suicide Injury","2017","17","68932","24.66"
"Males","All Races","New Jersey","Both","80-84 yrs","1999","2017","Suicide Injury","","S","1261845","."
"Males","All Races","New Mexico","Both","80-84 yrs","1999","2017","Suicide Injury","1999","10","11104","90.06"
"Males","All Races","New Mexico","Both","80-84 yrs","1999","2017","Suicide Injury","2000","P","11494","."
"Males","All Races","New Mexico","Both","80-84 yrs","1999","2017","Suicide Injury","2001","11","12004","91.64"
"Males","All Races","New Mexico","Both","80-84 yrs","1999","2017","Suicide Injury","2002","P","12550","."
"Males","All Races","New Mexico","Both","80-84 yrs","1999","2017","Suicide Injury","2003","P","13018","."
"Males","All Races","New Mexico","Both","80-84 yrs","1999","2017","Suicide Injury","2004","P","13523","."
"Males","All Races","New Mexico","Both","80-84 yrs","1999","2017","Suicide Injury","2005","P","13774","."
"Males","All Races","New Mexico","Both","80-84 yrs","1999","2017","Suicide Injury","2006","P","14002","."
"Males","All Races","New Mexico","Both","80-84 yrs","1999","2017","Suicide Injury","2007","P","14374","."
"Males","All Races","New Mexico","Both","80-84 yrs","1999","2017","Suicide Injury","2008","P","14668","."
"Males","All Races","New Mexico","Both","80-84 yrs","1999","2017","Suicide Injury","2009","P","15013","."
"Males","All Races","New Mexico","Both","80-84 yrs","1999","2017","Suicide Injury","2010","P","15504","."
"Males","All Races","New Mexico","Both","80-84 yrs","1999","2017","Suicide Injury","2011","11","16120","68.24"
"Males","All Races","New Mexico","Both","80-84 yrs","1999","2017","Suicide Injury","2012","P","16394","."
"Males","All Races","New Mexico","Both","80-84 yrs","1999","2017","Suicide Injury","2013","13","16610","78.27"
"Males","All Races","New Mexico","Both","80-84 yrs","1999","2017","Suicide Injury","2014","19","16788","113.18"
"Males","All Races","New Mexico","Both","80-84 yrs","1999","2017","Suicide Injury","2015","16","17029","93.96"
"Males","All Races","New Mexico","Both","80-84 yrs","1999","2017","Suicide Injury","2016","P","17451","."
"Males","All Races","New Mexico","Both","80-84 yrs","1999","2017","Suicide Injury","2017","11","18151","60.6"
"Males","All Races","New Mexico","Both","80-84 yrs","1999","2017","Suicide Injury","","167","279571","59.73"
"Males","All Races","New York","Both","80-84 yrs","1999","2017","Suicide Injury","1999","26","122092","21.3"
"Males","All Races","New York","Both","80-84 yrs","1999","2017","Suicide Injury","2000","28","124857","22.43"
"Males","All Races","New York","Both","80-84 yrs","1999","2017","Suicide Injury","2001","38","130394","29.14"
"Males","All Races","New York","Both","80-84 yrs","1999","2017","Suicide Injury","2002","19","134752","14.1"
"Males","All Races","New York","Both","80-84 yrs","1999","2017","Suicide Injury","2003","34","138105","24.62"
"Males","All Races","New York","Both","80-84 yrs","1999","2017","Suicide Injury","2004","31","142486","21.76"
"Males","All Races","New York","Both","80-84 yrs","1999","2017","Suicide Injury","2005","30","144562","20.75"
"Males","All Races","New York","Both","80-84 yrs","1999","2017","Suicide Injury","2006","29","145697","19.9"
"Males","All Races","New York","Both","80-84 yrs","1999","2017","Suicide Injury","2007","31","148024","20.94"
"Males","All Races","New York","Both","80-84 yrs","1999","2017","Suicide Injury","2008","30","149585","20.06"
"Males","All Races","New York","Both","80-84 yrs","1999","2017","Suicide Injury","2009","31","150008","20.67"
"Males","All Races","New York","Both","80-84 yrs","1999","2017","Suicide Injury","2010","34","150993","22.52"
"Males","All Races","New York","Both","80-84 yrs","1999","2017","Suicide Injury","2011","48","152452","31.49"
"Males","All Races","New York","Both","80-84 yrs","1999","2017","Suicide Injury","2012","36","152192","23.65"
"Males","All Races","New York","Both","80-84 yrs","1999","2017","Suicide Injury","2013","34","151815","22.4"
"Males","All Races","New York","Both","80-84 yrs","1999","2017","Suicide Injury","2014","19","151553","12.54"
"Males","All Races","New York","Both","80-84 yrs","1999","2017","Suicide Injury","2015","29","151698","19.12"
"Males","All Races","New York","Both","80-84 yrs","1999","2017","Suicide Injury","2016","32","152854","20.94"
"Males","All Races","New York","Both","80-84 yrs","1999","2017","Suicide Injury","2017","31","154911","20.01"
"Males","All Races","New York","Both","80-84 yrs","1999","2017","Suicide Injury","","590","2749030","21.46"
"Males","All Races","North Carolina","Both","80-84 yrs","1999","2017","Suicide Injury","1999","22","43427","50.66"
"Males","All Races","North Carolina","Both","80-84 yrs","1999","2017","Suicide Injury","2000","21","44950","46.72"
"Males","All Races","North Carolina","Both","80-84 yrs","1999","2017","Suicide Injury","2001","20","47315","42.27"
"Males","All Races","North Carolina","Both","80-84 yrs","1999","2017","Suicide Injury","2002","29","49709","58.34"
"Males","All Races","North Carolina","Both","80-84 yrs","1999","2017","Suicide Injury","2003","23","51228","44.9"
"Males","All Races","North Carolina","Both","80-84 yrs","1999","2017","Suicide Injury","2004","16","53291","30.02"
"Males","All Races","North Carolina","Both","80-84 yrs","1999","2017","Suicide Injury","2005","28","55385","50.56"
"Males","All Races","North Carolina","Both","80-84 yrs","1999","2017","Suicide Injury","2006","23","57242","40.18"
"Males","All Races","North Carolina","Both","80-84 yrs","1999","2017","Suicide Injury","2007","21","59045","35.57"
"Males","All Races","North Carolina","Both","80-84 yrs","1999","2017","Suicide Injury","2008","29","61125","47.44"
"Males","All Races","North Carolina","Both","80-84 yrs","1999","2017","Suicide Injury","2009","19","62659","30.32"
"Males","All Races","North Carolina","Both","80-84 yrs","1999","2017","Suicide Injury","2010","20","63578","31.46"
"Males","All Races","North Carolina","Both","80-84 yrs","1999","2017","Suicide Injury","2011","28","65108","43.01"
"Males","All Races","North Carolina","Both","80-84 yrs","1999","2017","Suicide Injury","2012","19","66381","28.62"
"Males","All Races","North Carolina","Both","80-84 yrs","1999","2017","Suicide Injury","2013","23","67298","34.18"
"Males","All Races","North Carolina","Both","80-84 yrs","1999","2017","Suicide Injury","2014","20","69035","28.97"
"Males","All Races","North Carolina","Both","80-84 yrs","1999","2017","Suicide Injury","2015","32","71237","44.92"
"Males","All Races","North Carolina","Both","80-84 yrs","1999","2017","Suicide Injury","2016","23","73719","31.2"
"Males","All Races","North Carolina","Both","80-84 yrs","1999","2017","Suicide Injury","2017","40","75967","52.65"
"Males","All Races","North Carolina","Both","80-84 yrs","1999","2017","Suicide Injury","","456","1137699","40.08"
"Males","All Races","North Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","1999","P","5676","."
"Males","All Races","North Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2000","P","5757","."
"Males","All Races","North Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2001","P","5799","."
"Males","All Races","North Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2002","P","5863","."
"Males","All Races","North Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2003","P","5791","."
"Males","All Races","North Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2004","P","5949","."
"Males","All Races","North Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2005","P","6058","."
"Males","All Races","North Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2006","P","6159","."
"Males","All Races","North Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2007","P","6226","."
"Males","All Races","North Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2008","P","6349","."
"Males","All Races","North Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2009","P","6337","."
"Males","All Races","North Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2010","P","6314","."
"Males","All Races","North Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2011","P","6248","."
"Males","All Races","North Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2012","P","6197","."
"Males","All Races","North Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2013","P","6134","."
"Males","All Races","North Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2014","P","6046","."
"Males","All Races","North Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2015","P","6068","."
"Males","All Races","North Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2016","P","6044","."
"Males","All Races","North Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","2017","P","6082","."
"Males","All Races","North Dakota","Both","80-84 yrs","1999","2017","Suicide Injury","","30","115097","26.06"
"Males","All Races","Ohio","Both","80-84 yrs","1999","2017","Suicide Injury","1999","38","75946","50.04"
"Males","All Races","Ohio","Both","80-84 yrs","1999","2017","Suicide Injury","2000","39","77945","50.04"
"Males","All Races","Ohio","Both","80-84 yrs","1999","2017","Suicide Injury","2001","37","80771","45.81"
"Males","All Races","Ohio","Both","80-84 yrs","1999","2017","Suicide Injury","2002","47","83672","56.17"
"Males","All Races","Ohio","Both","80-84 yrs","1999","2017","Suicide Injury","2003","26","85762","30.32"
"Males","All Races","Ohio","Both","80-84 yrs","1999","2017","Suicide Injury","2004","26","88050","29.53"
"Males","All Races","Ohio","Both","80-84 yrs","1999","2017","Suicide Injury","2005","40","89808","44.54"
"Males","All Races","Ohio","Both","80-84 yrs","1999","2017","Suicide Injury","2006","31","91648","33.83"
"Males","All Races","Ohio","Both","80-84 yrs","1999","2017","Suicide Injury","2007","26","93382","27.84"
"Males","All Races","Ohio","Both","80-84 yrs","1999","2017","Suicide Injury","2008","24","94846","25.3"
"Males","All Races","Ohio","Both","80-84 yrs","1999","2017","Suicide Injury","2009","18","95105","18.93"
"Males","All Races","Ohio","Both","80-84 yrs","1999","2017","Suicide Injury","2010","26","95458","27.24"
"Males","All Races","Ohio","Both","80-84 yrs","1999","2017","Suicide Injury","2011","27","95676","28.22"
"Males","All Races","Ohio","Both","80-84 yrs","1999","2017","Suicide Injury","2012","43","94466","45.52"
"Males","All Races","Ohio","Both","80-84 yrs","1999","2017","Suicide Injury","2013","43","93279","46.1"
"Males","All Races","Ohio","Both","80-84 yrs","1999","2017","Suicide Injury","2014","38","92685","41"
"Males","All Races","Ohio","Both","80-84 yrs","1999","2017","Suicide Injury","2015","39","92888","41.99"
"Males","All Races","Ohio","Both","80-84 yrs","1999","2017","Suicide Injury","2016","43","93539","45.97"
"Males","All Races","Ohio","Both","80-84 yrs","1999","2017","Suicide Injury","2017","44","95043","46.29"
"Males","All Races","Ohio","Both","80-84 yrs","1999","2017","Suicide Injury","","655","1709969","38.3"
"Males","All Races","Oklahoma","Both","80-84 yrs","1999","2017","Suicide Injury","1999","14","22421","62.44"
"Males","All Races","Oklahoma","Both","80-84 yrs","1999","2017","Suicide Injury","2000","P","23058","."
"Males","All Races","Oklahoma","Both","80-84 yrs","1999","2017","Suicide Injury","2001","13","23984","54.2"
"Males","All Races","Oklahoma","Both","80-84 yrs","1999","2017","Suicide Injury","2002","15","24852","60.36"
"Males","All Races","Oklahoma","Both","80-84 yrs","1999","2017","Suicide Injury","2003","P","25368","."
"Males","All Races","Oklahoma","Both","80-84 yrs","1999","2017","Suicide Injury","2004","18","26222","68.64"
"Males","All Races","Oklahoma","Both","80-84 yrs","1999","2017","Suicide Injury","2005","16","26574","60.21"
"Males","All Races","Oklahoma","Both","80-84 yrs","1999","2017","Suicide Injury","2006","11","27174","40.48"
"Males","All Races","Oklahoma","Both","80-84 yrs","1999","2017","Suicide Injury","2007","20","27416","72.95"
"Males","All Races","Oklahoma","Both","80-84 yrs","1999","2017","Suicide Injury","2008","13","27688","46.95"
"Males","All Races","Oklahoma","Both","80-84 yrs","1999","2017","Suicide Injury","2009","P","27659","."
"Males","All Races","Oklahoma","Both","80-84 yrs","1999","2017","Suicide Injury","2010","P","28057","."
"Males","All Races","Oklahoma","Both","80-84 yrs","1999","2017","Suicide Injury","2011","17","28411","59.84"
"Males","All Races","Oklahoma","Both","80-84 yrs","1999","2017","Suicide Injury","2012","15","28580","52.48"
"Males","All Races","Oklahoma","Both","80-84 yrs","1999","2017","Suicide Injury","2013","13","28943","44.92"
"Males","All Races","Oklahoma","Both","80-84 yrs","1999","2017","Suicide Injury","2014","16","29291","54.62"
"Males","All Races","Oklahoma","Both","80-84 yrs","1999","2017","Suicide Injury","2015","14","29915","46.8"
"Males","All Races","Oklahoma","Both","80-84 yrs","1999","2017","Suicide Injury","2016","19","30399","62.5"
"Males","All Races","Oklahoma","Both","80-84 yrs","1999","2017","Suicide Injury","2017","15","30911","48.53"
"Males","All Races","Oklahoma","Both","80-84 yrs","1999","2017","Suicide Injury","","259","516923","50.1"
"Males","All Races","Oregon","Both","80-84 yrs","1999","2017","Suicide Injury","1999","18","25745","69.92"
"Males","All Races","Oregon","Both","80-84 yrs","1999","2017","Suicide Injury","2000","19","26444","71.85"
"Males","All Races","Oregon","Both","80-84 yrs","1999","2017","Suicide Injury","2001","14","27464","50.98"
"Males","All Races","Oregon","Both","80-84 yrs","1999","2017","Suicide Injury","2002","16","28664","55.82"
"Males","All Races","Oregon","Both","80-84 yrs","1999","2017","Suicide Injury","2003","23","28941","79.47"
"Males","All Races","Oregon","Both","80-84 yrs","1999","2017","Suicide Injury","2004","25","29538","84.64"
"Males","All Races","Oregon","Both","80-84 yrs","1999","2017","Suicide Injury","2005","18","30184","59.63"
"Males","All Races","Oregon","Both","80-84 yrs","1999","2017","Suicide Injury","2006","19","30604","62.08"
"Males","All Races","Oregon","Both","80-84 yrs","1999","2017","Suicide Injury","2007","18","31059","57.95"
"Males","All Races","Oregon","Both","80-84 yrs","1999","2017","Suicide Injury","2008","10","31058","32.2"
"Males","All Races","Oregon","Both","80-84 yrs","1999","2017","Suicide Injury","2009","20","30840","64.85"
"Males","All Races","Oregon","Both","80-84 yrs","1999","2017","Suicide Injury","2010","20","30860","64.81"
"Males","All Races","Oregon","Both","80-84 yrs","1999","2017","Suicide Injury","2011","22","30882","71.24"
"Males","All Races","Oregon","Both","80-84 yrs","1999","2017","Suicide Injury","2012","14","30855","45.37"
"Males","All Races","Oregon","Both","80-84 yrs","1999","2017","Suicide Injury","2013","21","30897","67.97"
"Males","All Races","Oregon","Both","80-84 yrs","1999","2017","Suicide Injury","2014","17","31093","54.67"
"Males","All Races","Oregon","Both","80-84 yrs","1999","2017","Suicide Injury","2015","25","31648","78.99"
"Males","All Races","Oregon","Both","80-84 yrs","1999","2017","Suicide Injury","2016","17","32307","52.62"
"Males","All Races","Oregon","Both","80-84 yrs","1999","2017","Suicide Injury","2017","20","33457","59.78"
"Males","All Races","Oregon","Both","80-84 yrs","1999","2017","Suicide Injury","","356","572540","62.18"
"Males","All Races","Pennsylvania","Both","80-84 yrs","1999","2017","Suicide Injury","1999","29","102059","28.41"
"Males","All Races","Pennsylvania","Both","80-84 yrs","1999","2017","Suicide Injury","2000","38","104148","36.49"
"Males","All Races","Pennsylvania","Both","80-84 yrs","1999","2017","Suicide Injury","2001","31","107998","28.7"
"Males","All Races","Pennsylvania","Both","80-84 yrs","1999","2017","Suicide Injury","2002","35","111391","31.42"
"Males","All Races","Pennsylvania","Both","80-84 yrs","1999","2017","Suicide Injury","2003","46","113085","40.68"
"Males","All Races","Pennsylvania","Both","80-84 yrs","1999","2017","Suicide Injury","2004","27","115823","23.31"
"Males","All Races","Pennsylvania","Both","80-84 yrs","1999","2017","Suicide Injury","2005","50","117988","42.38"
"Males","All Races","Pennsylvania","Both","80-84 yrs","1999","2017","Suicide Injury","2006","40","119150","33.57"
"Males","All Races","Pennsylvania","Both","80-84 yrs","1999","2017","Suicide Injury","2007","31","120536","25.72"
"Males","All Races","Pennsylvania","Both","80-84 yrs","1999","2017","Suicide Injury","2008","35","122156","28.65"
"Males","All Races","Pennsylvania","Both","80-84 yrs","1999","2017","Suicide Injury","2009","43","121387","35.42"
"Males","All Races","Pennsylvania","Both","80-84 yrs","1999","2017","Suicide Injury","2010","34","120938","28.11"
